idHidreletrica;AttVetor;01/2020;02/2020;03/2020;04/2020;05/2020;06/2020;07/2020;08/2020;09/2020;10/2020;11/2020;12/2020;01/2021;02/2021;03/2021;04/2021;05/2021;06/2021;07/2021;08/2021;09/2021;10/2021;11/2021;12/2021;01/2022;02/2022;03/2022;04/2022;05/2022;06/2022;07/2022;08/2022;09/2022;10/2022;11/2022;12/2022;01/2023;02/2023;03/2023;04/2023;05/2023;06/2023;07/2023;08/2023;09/2023;10/2023;11/2023;12/2023;01/2024;02/2024;03/2024;04/2024;05/2024;06/2024;07/2024;08/2024;09/2024;10/2024;11/2024;12/2024;
51;vazao_turbinada_disponivel_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
51;vazao_turbinada_disponivel_maxima_media;1126.294621282696;1114.879817898841;1096.949616552968;1118.294861513667;1122.211917060316;1088.628730416407;1153.583151757963;1173.182589305352;1155.945826039492;1144.313787935845;1062.787504613592;1052.992841440864;1111.693085822568;1132.961883050984;1223.211810381313;1228.910981176781;1214.750236485733;1231.764800017559;1226.106010746593;1199.230065955462;1125.808744318621;1091.717473032760;1160.297469412828;1224.481804356618;1184.386718974455;1191.237847544812;1179.377262287969;1179.845747352076;1258.256392371423;1231.764800017559;1226.106010745367;1199.230065955462;1125.808744318621;1091.717473032760;1160.297469413988;1224.481804356618;1184.386718974455;1191.237847544812;1179.377262287969;1179.845747352076;1258.256392371423;1231.764800017559;1226.106010745367;1199.230065955462;1125.808744318621;1091.717473032760;1160.297469413988;1224.481804356618;1184.386718974455;1191.237847544812;1179.377262287969;1179.845747352076;1258.256392371423;1231.764800017559;1226.106010745367;1199.230065955462;1125.808744318621;1091.717473032760;1160.297469413988;1224.481804356618;
51;vazao_defluente_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
51;vazao_defluente_maxima_media;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
52;potencia_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
52;potencia_maxima_media;1260;1260.000000001260;1260.000000001260;1260;1259.999999998740;1260;1260.000000001260;1259.999999998740;1260;1260;1260;1260;1260;1260;1260;1260;1259.999999998740;1260;1260.000000001260;1260;1260;1260;1259.999999998740;1260;1260;1260;1260;1260;1260;1260;1260;1260;1260;1260;1260;1260;1260;1260;1260;1260;1260;1260;1260;1260;1260;1260;1260;1260;1260;1260;1260;1260;1260;1260;1260;1260;1260;1260;1260;1260;
52;potencia_disponivel_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
52;potencia_disponivel_maxima_media;1173.060000000000;1173.060000001173;1173.060000001173;1173.060000000000;1173.059999998827;1173.060000000000;1175.580000001175;1175.579999998824;1175.580000000000;1175.580000000000;1175.580000000000;1175.580000000000;1175.580000000000;1175.580000000000;1175.580000000000;1175.580000000000;1175.579999998824;1213.380000000000;1213.380000001213;1213.380000000000;1213.380000000000;1213.380000000000;1213.379999998787;1213.380000000000;1213.380000000000;1213.380000000000;1213.380000000000;1213.380000000000;1213.380000000000;1213.380000000000;1213.380000000000;1213.380000000000;1213.380000000000;1213.380000000000;1213.380000000000;1213.380000000000;1213.380000000000;1213.380000000000;1213.380000000000;1213.380000000000;1213.380000000000;1213.380000000000;1213.380000000000;1213.380000000000;1213.380000000000;1213.380000000000;1213.380000000000;1213.380000000000;1213.380000000000;1213.380000000000;1213.380000000000;1213.380000000000;1213.380000000000;1213.380000000000;1213.380000000000;1213.380000000000;1213.380000000000;1213.380000000000;1213.380000000000;1213.380000000000;
52;vazao_turbinada_disponivel_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
52;vazao_turbinada_disponivel_maxima_media;1153.256106245412;1158.166169363423;1157.747514647423;1157.747514646265;1156.570493129940;1156.514268235356;1173.087624885857;1165.264599135806;1168.696791369946;1172.485665587723;1157.868432004919;1156.417955585973;1158.338284933260;1161.212178859384;1175.629517794637;1169.071261009910;1172.695275815579;1209.073341817851;1209.779820632371;1207.405150994776;1198.550191041357;1213.622384315562;1222.193254907089;1219.732140208222;1220.909291085640;1231.950908152158;1229.926647941492;1235.045876864185;1241.383732908518;1209.073341817851;1209.779820631161;1207.405150994776;1198.550191041357;1213.622384315562;1222.193254908311;1219.732140208222;1220.909291085640;1231.950908152158;1229.926647941492;1235.045876864185;1241.383732908518;1209.073341817851;1209.779820631161;1207.405150994776;1198.550191041357;1213.622384315562;1222.193254908311;1219.732140208222;1220.909291085640;1231.950908152158;1229.926647941492;1235.045876864185;1241.383732908518;1209.073341817851;1209.779820631161;1207.405150994776;1198.550191041357;1213.622384315562;1222.193254908311;1219.732140208222;
52;vazao_defluente_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
52;vazao_defluente_maxima_media;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
53;potencia_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
53;potencia_maxima_media;1420;1420.000000001420;1420.000000001420;1420;1419.999999998580;1420;1420.000000001420;1419.999999998580;1420;1420;1420;1420;1420;1420;1420;1420;1419.999999998580;1420.000000000000;1420.000000001420;1420;1420;1420;1419.999999998580;1420;1420;1420;1420;1420;1420;1420;1420;1420;1420;1420;1420;1420;1420;1420;1420;1420;1420;1420;1420;1420;1420;1420;1420;1420;1420;1420;1420;1420;1420;1420;1420;1420;1420;1420;1420;1420;
53;potencia_disponivel_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
53;potencia_disponivel_maxima_media;1353.260000000000;1353.260000001353;1353.260000001353;1353.260000000000;1353.259999998647;1360.360000000000;1361.780000001362;1361.779999998638;1361.780000000000;1361.780000000000;1361.780000000000;1361.780000000000;1361.780000000000;1361.780000000000;1361.780000000000;1361.780000000000;1361.779999998638;1371.720000000000;1371.720000001372;1371.720000000000;1371.720000000000;1371.720000000000;1371.719999998628;1371.720000000000;1371.720000000000;1371.720000000000;1371.720000000000;1371.720000000000;1371.720000000000;1371.720000000000;1371.720000000000;1371.720000000000;1371.720000000000;1371.720000000000;1371.720000000000;1371.720000000000;1371.720000000000;1371.720000000000;1371.720000000000;1371.720000000000;1371.720000000000;1371.720000000000;1371.720000000000;1371.720000000000;1371.720000000000;1371.720000000000;1371.720000000000;1371.720000000000;1371.720000000000;1371.720000000000;1371.720000000000;1371.720000000000;1371.720000000000;1371.720000000000;1371.720000000000;1371.720000000000;1371.720000000000;1371.720000000000;1371.720000000000;1371.720000000000;
53;vazao_turbinada_disponivel_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
53;vazao_turbinada_disponivel_maxima_media;1329.306816931574;1327.239491764200;1321.552063959359;1313.844500944305;1304.476724978165;1308.464661021116;1343.921094428842;1376.997492438371;1386.856065180122;1394.992027093477;1379.990562965387;1361.887253109539;1342.680672026180;1362.897068498894;1445.229590774390;1441.450436976649;1431.400410735468;1432.268582626320;1430.108517089295;1419.178728570959;1394.272894363366;1402.119422584111;1403.642367378611;1429.815534883033;1437.382990579462;1416.538939472878;1414.616331069668;1404.573673228236;1455.110119711200;1432.268582626320;1430.108517087865;1419.178728570959;1394.272894363366;1402.119422584111;1403.642367380015;1429.815534883033;1437.382990579462;1416.538939472878;1414.616331069668;1404.573673228236;1455.110119711200;1432.268582626320;1430.108517087865;1419.178728570959;1394.272894363366;1402.119422584111;1403.642367380015;1429.815534883033;1437.382990579462;1416.538939472878;1414.616331069668;1404.573673228236;1455.110119711200;1432.268582626320;1430.108517087865;1419.178728570959;1394.272894363366;1402.119422584111;1403.642367380015;1429.815534883033;
53;vazao_defluente_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
53;vazao_defluente_maxima_media;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
54;potencia_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54;potencia_maxima_media;1078;1078.000000001078;1078.000000001078;1078;1077.999999998922;1078;1078.000000001078;1077.999999998922;1078;1078;1078;1078;1078;1078;1078;1078;1077.999999998922;1078;1078.000000001078;1078;1078;1078;1077.999999998922;1078;1078;1078;1078;1078;1078;1078;1078;1078;1078;1078;1078;1078;1078;1078;1078;1078;1078;1078;1078;1078;1078;1078;1078;1078;1078;1078;1078;1078;1078;1078;1078;1078;1078;1078;1078;1078;
54;potencia_disponivel_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54;potencia_disponivel_maxima_media;1042.426000000000;1042.426000001042;1042.426000001042;1042.426000000000;1042.425999998957;1044.582000000000;1041.348000001041;1041.347999998959;1041.348000000000;1041.348000000000;1041.348000000000;1041.348000000000;1041.348000000000;1041.348000000000;1041.348000000000;1041.348000000000;1041.347999998959;1016.554000000000;1016.554000001016;1016.554000000000;1016.554000000000;1016.554000000000;1016.553999998983;1016.554000000000;1016.554000000000;1016.554000000000;1016.554000000000;1016.554000000000;1016.554000000000;1016.554000000000;1016.554000000000;1016.554000000000;1016.554000000000;1016.554000000000;1016.554000000000;1016.554000000000;1016.554000000000;1016.554000000000;1016.554000000000;1016.554000000000;1016.554000000000;1016.554000000000;1016.554000000000;1016.554000000000;1016.554000000000;1016.554000000000;1016.554000000000;1016.554000000000;1016.554000000000;1016.554000000000;1016.554000000000;1016.554000000000;1016.554000000000;1016.554000000000;1016.554000000000;1016.554000000000;1016.554000000000;1016.554000000000;1016.554000000000;1016.554000000000;
54;vazao_turbinada_disponivel_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54;vazao_turbinada_disponivel_maxima_media;1652.744124957149;1714.841229379905;1714.841229379905;1714.841229378190;1714.841229376475;1718.387953740915;1713.067867198540;1713.067867195114;1713.067867196827;1713.067867196827;1713.067867196827;1713.067867196827;1713.067867196826;1713.067867196827;1713.067867196827;1713.067867196827;1713.067867195114;1672.280537025474;1672.280537027146;1672.280537025474;1672.280537025474;1649.670273578239;1649.670273576589;1649.670273578240;1649.670273578239;1768.856373052803;1768.856373052803;1768.856373052803;1768.856373052803;1672.280537025474;1672.280537025474;1672.280537025474;1672.280537025474;1649.670273578239;1649.670273578239;1649.670273578240;1649.670273578239;1768.856373052803;1768.856373052803;1768.856373052803;1768.856373052803;1672.280537025474;1672.280537025474;1672.280537025474;1672.280537025474;1649.670273578239;1649.670273578239;1649.670273578240;1649.670273578239;1768.856373052803;1768.856373052803;1768.856373052803;1768.856373052803;1672.280537025474;1672.280537025474;1672.280537025474;1672.280537025474;1649.670273578239;1649.670273578239;1649.670273578240;
54;vazao_defluente_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54;vazao_defluente_maxima_media;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
55;potencia_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
55;potencia_maxima_media;1240;1240.000000001240;1240.000000001240;1240;1239.999999998760;1240;1240.000000001240;1239.999999998760;1240;1240;1240;1240;1240;1240;1240;1240;1239.999999998760;1240;1240.000000001240;1240;1240;1240;1239.999999998760;1240;1240;1240;1240;1240;1240;1240;1240;1240;1240;1240;1240;1240;1240;1240;1240;1240;1240;1240;1240;1240;1240;1240;1240;1240;1240;1240;1240;1240;1240;1240;1240;1240;1240;1240;1240;1240;
55;potencia_disponivel_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
55;potencia_disponivel_maxima_media;1174.280000000000;1174.280000001174;1174.280000001174;1174.280000000000;1174.279999998826;1185.440000000000;1185.440000001185;1185.439999998815;1185.440000000000;1185.440000000000;1185.440000000000;1185.440000000000;1185.440000000000;1185.440000000000;1185.440000000000;1185.440000000000;1185.439999998815;1195.360000000000;1195.360000001195;1195.360000000000;1195.360000000000;1195.360000000000;1195.359999998805;1195.360000000000;1195.360000000000;1195.360000000000;1195.360000000000;1195.360000000000;1195.360000000000;1195.360000000000;1195.360000000000;1195.360000000000;1195.360000000000;1195.360000000000;1195.360000000000;1195.360000000000;1195.360000000000;1195.360000000000;1195.360000000000;1195.360000000000;1195.360000000000;1195.360000000000;1195.360000000000;1195.360000000000;1195.360000000000;1195.360000000000;1195.360000000000;1195.360000000000;1195.360000000000;1195.360000000000;1195.360000000000;1195.360000000000;1195.360000000000;1195.360000000000;1195.360000000000;1195.360000000000;1195.360000000000;1195.360000000000;1195.360000000000;1195.360000000000;
55;vazao_turbinada_disponivel_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
55;vazao_turbinada_disponivel_maxima_media;1980.209013420570;1972.844815877176;1972.844815877176;1972.844815875203;1972.844815873230;1991.594133027132;1991.594133029123;1991.594133025141;1991.594133027132;1991.594133027132;1991.594133027132;1991.594133027132;1991.594133027132;1991.594133027132;1991.594133027132;1991.594133027132;1991.594133025141;2008.260192717736;2008.260192719744;2008.260192717735;2008.260192717736;2076.254833926774;2076.254833924698;2076.254833926774;2076.254833926774;2136.213469606801;2136.213469606801;2136.213469606801;2136.213469606800;2008.260192717736;2008.260192717736;2008.260192717735;2008.260192717736;2076.254833926774;2076.254833926774;2076.254833926774;2076.254833926774;2136.213469606801;2136.213469606801;2136.213469606801;2136.213469606800;2008.260192717736;2008.260192717736;2008.260192717735;2008.260192717736;2076.254833926774;2076.254833926774;2076.254833926774;2076.254833926774;2136.213469606801;2136.213469606801;2136.213469606801;2136.213469606800;2008.260192717736;2008.260192717736;2008.260192717735;2008.260192717736;2076.254833926774;2076.254833926774;2076.254833926774;
55;vazao_defluente_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
55;vazao_defluente_maxima_media;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
56;potencia_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
56;potencia_maxima_media;350.199005126953;350.199005127303;350.199005127303;350.199005126953;350.199005126603;350.199005126953;350.199005127303;350.199005126603;350.199005126953;350.199005126953;350.199005126953;350.199005126953;350.199005126953;350.199005126953;350.199005126953;350.199005126953;350.199005126603;350.199005126953;350.199005127303;350.199005126953;350.199005126953;350.199005126953;350.199005126603;350.199005126953;350.199005126953;350.199005126953;350.199005126953;350.199005126953;350.199005126953;350.199005126953;350.199005126953;350.199005126953;350.199005126953;350.199005126953;350.199005126953;350.199005126953;350.199005126953;350.199005126953;350.199005126953;350.199005126953;350.199005126953;350.199005126953;350.199005126953;350.199005126953;350.199005126953;350.199005126953;350.199005126953;350.199005126953;350.199005126953;350.199005126953;350.199005126953;350.199005126953;350.199005126953;350.199005126953;350.199005126953;350.199005126953;350.199005126953;350.199005126953;350.199005126953;350.199005126953;
56;potencia_disponivel_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
56;potencia_disponivel_maxima_media;323.233681732178;323.233681732501;323.233681732501;323.233681732178;323.233681731855;326.385472778320;326.035273773519;326.035273772867;326.035273773193;326.035273773193;326.035273773193;326.035273773193;326.035273773193;326.035273773193;326.035273773193;326.035273773193;326.035273772867;329.887462829590;329.887462829920;329.887462829590;329.887462829590;329.887462829590;329.887462829260;329.887462829590;329.887462829590;329.887462829590;329.887462829590;329.887462829590;329.887462829590;329.887462829590;329.887462829590;329.887462829590;329.887462829590;329.887462829590;329.887462829590;329.887462829590;329.887462829590;329.887462829590;329.887462829590;329.887462829590;329.887462829590;329.887462829590;329.887462829590;329.887462829590;329.887462829590;329.887462829590;329.887462829590;329.887462829590;329.887462829590;329.887462829590;329.887462829590;329.887462829590;329.887462829590;329.887462829590;329.887462829590;329.887462829590;329.887462829590;329.887462829590;329.887462829590;329.887462829590;
56;vazao_turbinada_disponivel_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
56;vazao_turbinada_disponivel_maxima_media;2195.406785044057;2195.406785046252;2195.406785046252;2195.406785044056;2195.406785041861;2216.813785114908;2214.435229553695;2214.435229549265;2214.435229551480;2214.435229551480;2214.435229551480;2214.435229551480;2214.435229551480;2214.435229551480;2214.435229551480;2214.435229551480;2214.435229549265;2240.599340749188;2240.599340751428;2240.599340749188;2240.599340749188;2240.599340749188;2240.599340746948;2240.599340749188;2240.599340749188;2220.143578834517;2220.143578834517;2220.143578834517;2220.143578834516;2240.599340749188;2240.599340749188;2240.599340749188;2240.599340749188;2240.599340749188;2240.599340749188;2240.599340749188;2240.599340749188;2220.143578834517;2220.143578834517;2220.143578834517;2220.143578834516;2240.599340749188;2240.599340749188;2240.599340749188;2240.599340749188;2240.599340749188;2240.599340749188;2240.599340749188;2240.599340749188;2220.143578834517;2220.143578834517;2220.143578834517;2220.143578834516;2240.599340749188;2240.599340749188;2240.599340749188;2240.599340749188;2240.599340749188;2240.599340749188;2240.599340749188;
56;vazao_defluente_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
56;vazao_defluente_maxima_media;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
