idTermeletrica;AttMatriz;Iteradores;1;2;3
79;custo_de_operacao;06/2024;1020.680000000000;1020.680000000000;1020.680000000000
80;custo_de_operacao;06/2024;1002.060000000000;1002.060000000000;1002.060000000000
80;potencia_util;06/2024;54.800000000000;54.800000000000;54.800000000000
80;potencia_minima;06/2024;0;0;0
80;potencia_disponivel_minima;06/2024;0;0;0
80;potencia_disponivel_maxima;06/2024;54.800000000000;54.800000000000;54.800000000000
81;potencia_disponivel_minima;06/2024;0;0;0
81;custo_de_operacao;06/2024;1002.070000000000;1002.070000000000;1002.070000000000
81;potencia_util;06/2024;53.100000000000;53.100000000000;53.100000000000
81;potencia_minima;06/2024;0;0;0
81;potencia_disponivel_maxima;06/2024;53.100000000000;53.100000000000;53.100000000000
82;custo_de_operacao;06/2024;1119.840000000000;1119.840000000000;1119.840000000000
82;potencia_disponivel_maxima;06/2024;132;132;132
82;potencia_disponivel_minima;06/2024;0;0;0
82;potencia_minima;06/2024;0;0;0
82;potencia_util;06/2024;132;132;132
83;custo_de_operacao;06/2024;1134.440000000000;1134.440000000000;1134.440000000000
83;potencia_util;06/2024;143;143;143
83;potencia_minima;06/2024;0;0;0
83;potencia_disponivel_minima;06/2024;0;0;0
83;potencia_disponivel_maxima;06/2024;143;143;143
84;potencia_disponivel_minima;06/2024;0;0;0
84;potencia_minima;06/2024;0;0;0
84;potencia_disponivel_maxima;06/2024;94;94;94
84;custo_de_operacao;06/2024;1134.440000000000;1134.440000000000;1134.440000000000
84;potencia_util;06/2024;94;94;94
85;custo_de_operacao;06/2024;0;0;0
85;potencia_util;06/2024;0;0;0
85;potencia_minima;06/2024;65;65;65
85;potencia_disponivel_minima;06/2024;65;65;65
85;potencia_disponivel_maxima;06/2024;65;65;65
86;custo_de_operacao;06/2024;0;0;0
86;potencia_minima;06/2024;63;63;63
86;potencia_disponivel_minima;06/2024;63;63;63
86;potencia_disponivel_maxima;06/2024;63;63;63
86;potencia_util;06/2024;0;0;0
87;potencia_util;06/2024;0;0;0
87;potencia_minima;06/2024;64.500000000000;64.500000000000;64.500000000000
87;potencia_disponivel_minima;06/2024;64.500000000000;64.500000000000;64.500000000000
87;potencia_disponivel_maxima;06/2024;64.500000000000;64.500000000000;64.500000000000
87;custo_de_operacao;06/2024;0;0;0
88;potencia_disponivel_maxima;06/2024;64;64;64
88;custo_de_operacao;06/2024;0;0;0
88;potencia_util;06/2024;0;0;0
88;potencia_minima;06/2024;64;64;64
88;potencia_disponivel_minima;06/2024;64;64;64
89;potencia_disponivel_maxima;06/2024;63;63;63
89;potencia_minima;06/2024;63;63;63
89;potencia_util;06/2024;0;0;0
89;custo_de_operacao;06/2024;0;0;0
89;potencia_disponivel_minima;06/2024;63;63;63
90;potencia_util;06/2024;326.800000000000;326.800000000000;326.800000000000
90;potencia_disponivel_minima;06/2024;264;264;264
90;potencia_minima;06/2024;264;264;264
90;custo_de_operacao;06/2024;98.280000000000;98.280000000000;98.280000000000
90;potencia_disponivel_maxima;06/2024;590.800000000000;590.800000000000;590.800000000000
91;potencia_disponivel_maxima;06/2024;166;166;166
91;potencia_disponivel_minima;06/2024;75;75;75
91;potencia_minima;06/2024;75;75;75
91;potencia_util;06/2024;91;91;91
91;custo_de_operacao;06/2024;98.280000000000;98.280000000000;98.280000000000
92;custo_de_operacao;06/2024;85.720000000000;85.720000000000;85.720000000000
92;potencia_minima;06/2024;490;490;490
92;potencia_disponivel_minima;06/2024;490;490;490
92;potencia_disponivel_maxima;06/2024;506.700000000000;506.700000000000;506.700000000000
92;potencia_util;06/2024;16.700000000000;16.700000000000;16.700000000000
95;potencia_disponivel_maxima;06/2024;360.100000000000;360.100000000000;360.100000000000
95;potencia_disponivel_minima;06/2024;0;0;0
95;potencia_util;06/2024;360.100000000000;360.100000000000;360.100000000000
95;custo_de_operacao;06/2024;235.540000000000;235.540000000000;235.540000000000
95;potencia_minima;06/2024;0;0;0
96;custo_de_operacao;06/2024;151.690000000000;151.690000000000;151.690000000000
96;potencia_util;06/2024;48.980000000000;48.440000000000;47.820000000000
96;potencia_minima;06/2024;0;0;0
96;potencia_disponivel_minima;06/2024;0;0;0
96;potencia_disponivel_maxima;06/2024;48.980000000000;48.440000000000;47.820000000000
101;custo_de_operacao;06/2024;946.580000000000;946.580000000000;946.580000000000
101;potencia_util;06/2024;159.200000000000;159.200000000000;159.200000000000
101;potencia_minima;06/2024;0;0;0
101;potencia_disponivel_minima;06/2024;0;0;0
101;potencia_disponivel_maxima;06/2024;159.200000000000;159.200000000000;159.200000000000
102;potencia_disponivel_maxima;06/2024;159.200000000000;159.200000000000;159.200000000000
102;potencia_util;06/2024;159.200000000000;159.200000000000;159.200000000000
102;custo_de_operacao;06/2024;946.580000000000;946.580000000000;946.580000000000
102;potencia_disponivel_minima;06/2024;0;0;0
102;potencia_minima;06/2024;0;0;0
109;potencia_disponivel_minima;06/2024;0;0;0
109;custo_de_operacao;06/2024;204.960000000000;204.960000000000;204.960000000000
109;potencia_util;06/2024;350;350;350
109;potencia_disponivel_maxima;06/2024;350;350;350
109;potencia_minima;06/2024;0;0;0
110;custo_de_operacao;06/2024;312.250000000000;312.250000000000;312.250000000000
110;potencia_util;06/2024;198;198;198
110;potencia_minima;06/2024;0;0;0
110;potencia_disponivel_minima;06/2024;0;0;0
110;potencia_disponivel_maxima;06/2024;198;198;198
111;potencia_disponivel_minima;06/2024;0;0;0
111;potencia_minima;06/2024;0;0;0
111;potencia_util;06/2024;720.500000000000;720.500000000000;720.500000000000
111;custo_de_operacao;06/2024;328.430000000000;328.430000000000;328.430000000000
111;potencia_disponivel_maxima;06/2024;720.500000000000;720.500000000000;720.500000000000
112;potencia_disponivel_minima;06/2024;0;0;0
112;potencia_minima;06/2024;0;0;0
112;potencia_util;06/2024;265;265;265
112;custo_de_operacao;06/2024;409.630000000000;409.630000000000;409.630000000000
112;potencia_disponivel_maxima;06/2024;265;265;265
113;custo_de_operacao;06/2024;261.870000000000;261.870000000000;261.870000000000
113;potencia_util;06/2024;180;180;180
113;potencia_minima;06/2024;0;0;0
113;potencia_disponivel_minima;06/2024;0;0;0
113;potencia_disponivel_maxima;06/2024;180;180;180
114;potencia_disponivel_maxima;06/2024;209;209;209
114;potencia_disponivel_minima;06/2024;0;0;0
114;potencia_minima;06/2024;0;0;0
114;potencia_util;06/2024;209;209;209
114;custo_de_operacao;06/2024;342.500000000000;342.500000000000;342.500000000000
115;potencia_disponivel_maxima;06/2024;665.400000000000;665.400000000000;665.400000000000
115;potencia_minima;06/2024;0;0;0
115;potencia_util;06/2024;665.400000000000;665.400000000000;665.400000000000
115;custo_de_operacao;06/2024;301.280000000000;301.280000000000;301.280000000000
115;potencia_disponivel_minima;06/2024;0;0;0
116;custo_de_operacao;06/2024;121.490000000000;121.490000000000;121.490000000000
116;potencia_util;06/2024;28.400000000000;28.400000000000;28.400000000000
116;potencia_disponivel_minima;06/2024;13;13;13
116;potencia_minima;06/2024;13;13;13
116;potencia_disponivel_maxima;06/2024;41.400000000000;41.400000000000;41.400000000000
119;potencia_minima;06/2024;0;0;0
119;custo_de_operacao;06/2024;189.110000000000;189.110000000000;189.110000000000
119;potencia_util;06/2024;1.100000000000;1.100000000000;1.100000000000
119;potencia_disponivel_maxima;06/2024;1.100000000000;1.100000000000;1.100000000000
119;potencia_disponivel_minima;06/2024;0;0;0
120;potencia_disponivel_minima;06/2024;0;0;0
120;potencia_disponivel_maxima;06/2024;331.300000000000;331.300000000000;331.300000000000
120;potencia_util;06/2024;331.300000000000;331.300000000000;331.300000000000
120;custo_de_operacao;06/2024;189.110000000000;189.110000000000;189.110000000000
120;potencia_minima;06/2024;0;0;0
121;potencia_util;06/2024;1.120000000000;1.120000000000;1.120000000000
121;potencia_minima;06/2024;0;0;0
121;potencia_disponivel_minima;06/2024;0;0;0
121;potencia_disponivel_maxima;06/2024;1.120000000000;1.120000000000;1.120000000000
121;custo_de_operacao;06/2024;189.110000000000;189.110000000000;189.110000000000
122;potencia_minima;06/2024;0;0;0
122;custo_de_operacao;06/2024;189.110000000000;189.110000000000;189.110000000000
122;potencia_disponivel_maxima;06/2024;331.200000000000;331.200000000000;331.200000000000
122;potencia_util;06/2024;331.200000000000;331.200000000000;331.200000000000
122;potencia_disponivel_minima;06/2024;0;0;0
123;potencia_util;06/2024;26.960000000000;26.960000000000;26.960000000000
123;custo_de_operacao;06/2024;232.010000000000;232.010000000000;232.010000000000
123;potencia_disponivel_minima;06/2024;0;0;0
123;potencia_minima;06/2024;0;0;0
123;potencia_disponivel_maxima;06/2024;26.960000000000;26.960000000000;26.960000000000
124;potencia_disponivel_minima;06/2024;0;0;0
124;potencia_disponivel_maxima;06/2024;147.800000000000;147.800000000000;147.800000000000
124;potencia_util;06/2024;147.800000000000;147.800000000000;147.800000000000
124;custo_de_operacao;06/2024;232.270000000000;232.270000000000;232.270000000000
124;potencia_minima;06/2024;0;0;0
125;potencia_util;06/2024;6.500000000000;6.500000000000;6.500000000000
125;custo_de_operacao;06/2024;87.810000000000;87.810000000000;87.810000000000
125;potencia_minima;06/2024;4.500000000000;4.500000000000;4.500000000000
125;potencia_disponivel_minima;06/2024;4.500000000000;4.500000000000;4.500000000000
125;potencia_disponivel_maxima;06/2024;11;11;11
127;custo_de_operacao;06/2024;112.470000000000;112.470000000000;112.470000000000
127;potencia_minima;06/2024;6.900000000000;6.900000000000;6.900000000000
127;potencia_disponivel_minima;06/2024;6.900000000000;6.900000000000;6.900000000000
127;potencia_disponivel_maxima;06/2024;50;50;50
127;potencia_util;06/2024;43.100000000000;43.100000000000;43.100000000000
9;custo_de_operacao;06/2024;0;0;0
9;potencia_util;06/2024;0;0;0
9;potencia_minima;06/2024;0;0;0
9;potencia_disponivel_minima;06/2024;0;0;0
9;potencia_disponivel_maxima;06/2024;0;0;0
10;custo_de_operacao;06/2024;0;0;0
10;potencia_util;06/2024;0;0;0
10;potencia_minima;06/2024;0;0;0
10;potencia_disponivel_minima;06/2024;0;0;0
10;potencia_disponivel_maxima;06/2024;0;0;0
13;custo_de_operacao;06/2024;0;0;0
13;potencia_util;06/2024;0;0;0
13;potencia_minima;06/2024;0;0;0
13;potencia_disponivel_minima;06/2024;0;0;0
13;potencia_disponivel_maxima;06/2024;0;0;0
15;custo_de_operacao;06/2024;0;0;0
15;potencia_util;06/2024;0;0;0
15;potencia_minima;06/2024;0;0;0
15;potencia_disponivel_minima;06/2024;0;0;0
15;potencia_disponivel_maxima;06/2024;0;0;0
16;custo_de_operacao;06/2024;0;0;0
16;potencia_util;06/2024;0;0;0
16;potencia_minima;06/2024;0;0;0
16;potencia_disponivel_minima;06/2024;0;0;0
16;potencia_disponivel_maxima;06/2024;0;0;0
17;custo_de_operacao;06/2024;0;0;0
17;potencia_util;06/2024;0;0;0
17;potencia_minima;06/2024;0;0;0
17;potencia_disponivel_minima;06/2024;0;0;0
17;potencia_disponivel_maxima;06/2024;0;0;0
18;custo_de_operacao;06/2024;0;0;0
18;potencia_util;06/2024;0;0;0
18;potencia_minima;06/2024;0;0;0
18;potencia_disponivel_minima;06/2024;0;0;0
18;potencia_disponivel_maxima;06/2024;0;0;0
19;custo_de_operacao;06/2024;0;0;0
19;potencia_util;06/2024;0;0;0
19;potencia_minima;06/2024;0;0;0
19;potencia_disponivel_minima;06/2024;0;0;0
19;potencia_disponivel_maxima;06/2024;0;0;0
28;custo_de_operacao;06/2024;0;0;0
28;potencia_util;06/2024;0;0;0
28;potencia_minima;06/2024;0;0;0
28;potencia_disponivel_minima;06/2024;0;0;0
28;potencia_disponivel_maxima;06/2024;0;0;0
50;custo_de_operacao;06/2024;0;0;0
50;potencia_util;06/2024;0;0;0
50;potencia_minima;06/2024;0;0;0
50;potencia_disponivel_minima;06/2024;0;0;0
50;potencia_disponivel_maxima;06/2024;0;0;0
51;custo_de_operacao;06/2024;0;0;0
51;potencia_util;06/2024;0;0;0
51;potencia_minima;06/2024;0;0;0
51;potencia_disponivel_minima;06/2024;0;0;0
51;potencia_disponivel_maxima;06/2024;0;0;0
52;custo_de_operacao;06/2024;0;0;0
52;potencia_util;06/2024;0;0;0
52;potencia_minima;06/2024;0;0;0
52;potencia_disponivel_minima;06/2024;0;0;0
52;potencia_disponivel_maxima;06/2024;0;0;0
93;custo_de_operacao;06/2024;0;0;0
93;potencia_util;06/2024;0;0;0
93;potencia_minima;06/2024;0;0;0
93;potencia_disponivel_minima;06/2024;0;0;0
93;potencia_disponivel_maxima;06/2024;0;0;0
94;custo_de_operacao;06/2024;0;0;0
94;potencia_util;06/2024;0;0;0
94;potencia_minima;06/2024;0;0;0
94;potencia_disponivel_minima;06/2024;0;0;0
94;potencia_disponivel_maxima;06/2024;0;0;0
97;custo_de_operacao;06/2024;0;0;0
97;potencia_util;06/2024;0;0;0
97;potencia_minima;06/2024;0;0;0
97;potencia_disponivel_minima;06/2024;0;0;0
97;potencia_disponivel_maxima;06/2024;0;0;0
98;custo_de_operacao;06/2024;0;0;0
98;potencia_util;06/2024;0;0;0
98;potencia_minima;06/2024;0;0;0
98;potencia_disponivel_minima;06/2024;0;0;0
98;potencia_disponivel_maxima;06/2024;0;0;0
99;custo_de_operacao;06/2024;0;0;0
99;potencia_util;06/2024;0;0;0
99;potencia_minima;06/2024;0;0;0
99;potencia_disponivel_minima;06/2024;0;0;0
99;potencia_disponivel_maxima;06/2024;0;0;0
100;custo_de_operacao;06/2024;0;0;0
100;potencia_util;06/2024;0;0;0
100;potencia_minima;06/2024;0;0;0
100;potencia_disponivel_minima;06/2024;0;0;0
100;potencia_disponivel_maxima;06/2024;0;0;0
103;custo_de_operacao;06/2024;0;0;0
103;potencia_util;06/2024;0;0;0
103;potencia_minima;06/2024;0;0;0
103;potencia_disponivel_minima;06/2024;0;0;0
103;potencia_disponivel_maxima;06/2024;0;0;0
104;custo_de_operacao;06/2024;0;0;0
104;potencia_util;06/2024;0;0;0
104;potencia_minima;06/2024;0;0;0
104;potencia_disponivel_minima;06/2024;0;0;0
104;potencia_disponivel_maxima;06/2024;0;0;0
105;custo_de_operacao;06/2024;0;0;0
105;potencia_util;06/2024;0;0;0
105;potencia_minima;06/2024;0;0;0
105;potencia_disponivel_minima;06/2024;0;0;0
105;potencia_disponivel_maxima;06/2024;0;0;0
106;custo_de_operacao;06/2024;0;0;0
106;potencia_util;06/2024;0;0;0
106;potencia_minima;06/2024;0;0;0
106;potencia_disponivel_minima;06/2024;0;0;0
106;potencia_disponivel_maxima;06/2024;0;0;0
107;custo_de_operacao;06/2024;0;0;0
107;potencia_util;06/2024;0;0;0
107;potencia_minima;06/2024;0;0;0
107;potencia_disponivel_minima;06/2024;0;0;0
107;potencia_disponivel_maxima;06/2024;0;0;0
108;custo_de_operacao;06/2024;0;0;0
108;potencia_util;06/2024;0;0;0
108;potencia_minima;06/2024;0;0;0
108;potencia_disponivel_minima;06/2024;0;0;0
108;potencia_disponivel_maxima;06/2024;0;0;0
117;custo_de_operacao;06/2024;0;0;0
117;potencia_util;06/2024;0;0;0
117;potencia_minima;06/2024;0;0;0
117;potencia_disponivel_minima;06/2024;0;0;0
117;potencia_disponivel_maxima;06/2024;0;0;0
118;custo_de_operacao;06/2024;0;0;0
118;potencia_util;06/2024;0;0;0
118;potencia_minima;06/2024;0;0;0
118;potencia_disponivel_minima;06/2024;0;0;0
118;potencia_disponivel_maxima;06/2024;0;0;0
126;custo_de_operacao;06/2024;0;0;0
126;potencia_util;06/2024;0;0;0
126;potencia_minima;06/2024;0;0;0
126;potencia_disponivel_minima;06/2024;0;0;0
126;potencia_disponivel_maxima;06/2024;0;0;0
128;custo_de_operacao;06/2024;0;0;0
128;potencia_util;06/2024;0;0;0
128;potencia_minima;06/2024;0;0;0
128;potencia_disponivel_minima;06/2024;0;0;0
128;potencia_disponivel_maxima;06/2024;0;0;0
129;custo_de_operacao;06/2024;0;0;0
129;potencia_util;06/2024;0;0;0
129;potencia_minima;06/2024;0;0;0
129;potencia_disponivel_minima;06/2024;0;0;0
129;potencia_disponivel_maxima;06/2024;0;0;0
130;custo_de_operacao;06/2024;0;0;0
130;potencia_util;06/2024;0;0;0
130;potencia_minima;06/2024;0;0;0
130;potencia_disponivel_minima;06/2024;0;0;0
130;potencia_disponivel_maxima;06/2024;0;0;0
131;custo_de_operacao;06/2024;0;0;0
131;potencia_util;06/2024;0;0;0
131;potencia_minima;06/2024;0;0;0
131;potencia_disponivel_minima;06/2024;0;0;0
131;potencia_disponivel_maxima;06/2024;0;0;0
132;custo_de_operacao;06/2024;0;0;0
132;potencia_util;06/2024;0;0;0
132;potencia_minima;06/2024;0;0;0
132;potencia_disponivel_minima;06/2024;0;0;0
132;potencia_disponivel_maxima;06/2024;0;0;0
133;custo_de_operacao;06/2024;0;0;0
133;potencia_util;06/2024;0;0;0
133;potencia_minima;06/2024;0;0;0
133;potencia_disponivel_minima;06/2024;0;0;0
133;potencia_disponivel_maxima;06/2024;0;0;0
1;potencia_disponivel_minima;07/2024;154;154;154
1;potencia_util;07/2024;0;0;0
1;custo_de_operacao;07/2024;0;0;0
1;potencia_disponivel_maxima;07/2024;154;154;154
1;potencia_minima;07/2024;154;154;154
2;potencia_disponivel_maxima;07/2024;338;367;350
2;potencia_disponivel_minima;07/2024;338;367;350
2;potencia_minima;07/2024;338;367;350
2;potencia_util;07/2024;0;0;0
2;custo_de_operacao;07/2024;20.120000000000;20.120000000000;20.120000000000
3;custo_de_operacao;07/2024;31.170000000000;31.170000000000;31.170000000000
3;potencia_util;07/2024;0;0;0
3;potencia_minima;07/2024;640;640;640
3;potencia_disponivel_minima;07/2024;640;640;640
3;potencia_disponivel_maxima;07/2024;640;640;640
4;custo_de_operacao;07/2024;84.730000000000;84.730000000000;84.730000000000
4;potencia_util;07/2024;0;0;0
4;potencia_minima;07/2024;400;400;400
4;potencia_disponivel_minima;07/2024;400;400;400
4;potencia_disponivel_maxima;07/2024;400;400;400
5;potencia_disponivel_maxima;07/2024;100;100;100
5;custo_de_operacao;07/2024;96.230000000000;96.230000000000;96.230000000000
5;potencia_util;07/2024;100;100;100
5;potencia_minima;07/2024;0;0;0
5;potencia_disponivel_minima;07/2024;0;0;0
6;potencia_disponivel_maxima;07/2024;530;530;530
6;potencia_disponivel_minima;07/2024;0;0;0
6;potencia_minima;07/2024;0;0;0
6;potencia_util;07/2024;530;530;530
6;custo_de_operacao;07/2024;196.190000000000;196.190000000000;196.190000000000
7;potencia_disponivel_maxima;07/2024;200;200;200
7;potencia_disponivel_minima;07/2024;0;0;0
7;potencia_minima;07/2024;0;0;0
7;potencia_util;07/2024;200;200;200
7;custo_de_operacao;07/2024;183.630000000000;183.630000000000;183.630000000000
8;potencia_disponivel_maxima;07/2024;218.700000000000;218.700000000000;218.700000000000
8;potencia_disponivel_minima;07/2024;218.700000000000;218.700000000000;218.700000000000
8;potencia_minima;07/2024;218.700000000000;218.700000000000;218.700000000000
8;potencia_util;07/2024;0;0;0
8;custo_de_operacao;07/2024;199.080000000000;199.080000000000;199.080000000000
11;potencia_disponivel_maxima;07/2024;84.800000000000;84.800000000000;84.800000000000
