idRestricaoOperativaUHE;AttVetor;01/2020;02/2020;03/2020;04/2020;05/2020;06/2020;07/2020;08/2020;09/2020;10/2020;11/2020;12/2020;01/2021;02/2021;03/2021;04/2021;05/2021;06/2021;07/2021;08/2021;09/2021;10/2021;11/2021;12/2021;01/2022;02/2022;03/2022;04/2022;05/2022;06/2022;07/2022;08/2022;09/2022;10/2022;11/2022;12/2022;01/2023;02/2023;03/2023;04/2023;05/2023;06/2023;07/2023;08/2023;09/2023;10/2023;11/2023;12/2023;01/2024;02/2024;03/2024;04/2024;05/2024;06/2024;07/2024;08/2024;09/2024;10/2024;11/2024;12/2024;
161;limite_superior_media;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;99998.999999899999;inf;inf;inf;99999;inf;inf;inf;inf;inf;99999;inf;inf;inf;inf;inf;99999;inf;inf;inf;inf;inf;99999;inf;inf;inf;inf;inf;99999;inf;inf;inf;inf;inf;99999;inf;inf;inf;inf;inf;99999;inf;inf;inf;
162;limite_inferior_media;0;0;0;0;0;0;0;0;0;0;0;-inf;-inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
162;limite_superior_media;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;0;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
163;limite_inferior_media;0;0;0;0;0;0;0;0;0;0;0;2522.639999999999;2522.639999999999;2522.640000000000;2522.639999999999;2522.639999999999;2522.639999997477;2522.640000000000;2522.640000002522;2522.640000000000;2522.640000000000;2522.640000000000;2522.639999997477;0;0;3150.040000000000;3991.090000000000;1446.690000000000;2522.640000000000;2522.639999999999;2522.640000000000;2522.639999999999;2522.640000000000;2522.640000000000;2522.640000000000;0;0;3150.040000000000;3991.090000000000;1446.690000000000;2522.640000000000;2522.639999999999;2522.640000000000;2522.639999999999;2522.640000000000;2522.639999999999;2522.640000000000;0;0;3150.040000000000;3991.090000000000;1446.690000000000;2522.640000000000;2522.639999999999;2522.639999999999;2522.640000000000;2522.640000000000;2522.639999999999;2522.640000000000;0;
163;limite_superior_media;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
164;limite_inferior_media;0;0;0;0;0;0;0;0;0;0;0;-inf;-inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
164;limite_superior_media;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;200;200;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
165;limite_inferior_media;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;10;9.999999999990;10;10.000000000010;10;10;10;9.999999999990;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;
165;limite_superior_media;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;120;120;120;119.999999999880;120;120.000000000120;120;120;120;119.999999999880;120;120;120;120;120;120;120;120;120;120;120;120;120;120;120;120;120;120;120;120;120;120;120;120;120;120;120;120;120;120;120;120;120;120;120;120;120;
166;limite_inferior_media;0;0;0;0;0;0;0;0;0;0;0;0;0;120;120;120;119.999999999880;120;120.000000000120;120;120;120;119.999999999880;120;120;120;120;120;120;120;120;120;120;120;120;120;120;120;120;120;120;120;120;120;120;120;120;120;120;120;120;120;120;120;120;120;120;120;120;120;
166;limite_superior_media;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
167;limite_inferior_media;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;3.999999999996;4;4.000000000004;4;4;4;3.999999999996;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;
167;limite_superior_media;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
168;limite_inferior_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.000000000022;22;22;0;21.999999999978;22;22;22;22;22;22;0;22;22;22;0;22;22;22;22;22;22;22;0;22;22;22;0;22;22;22;22;22;22;22;0;22;22;22;0;22;22;
168;limite_superior_media;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
169;limite_inferior_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;440.000000000440;440.000000000000;440;440;439.999999999560;440;400;400;400;400;400;0;440;440;440;440;440;440;400;400;400;400;400;0;440;440;440;440;440;440;400;400;400.000000000000;400;400;0;440;440;440;440;440;440;
169;limite_superior_media;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
170;limite_inferior_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300;300;390;389.999999999610;390;390;300;300;300;300;0;0;300;300;390;390;390;390;300;300;300;300;0;0;300;300;390;390;390;390;300;300;300;300;0;0;300;300;390;390;390;
170;limite_superior_media;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;99999;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;99999;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;99999;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;99999;inf;inf;inf;inf;
171;limite_inferior_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;121;121;0;0;0;0;0;0;0;0;0;0;121;121;0;0;0;0;0;0;0;0;0;0;121;121;0;0;0;0;0;0;0;0;0;0;121;121;0;0;
171;limite_superior_media;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
172;limite_inferior_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
172;limite_superior_media;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;0;0;0;0;0;0;0;inf;inf;inf;inf;inf;0;0;0;0;0;0;0;inf;inf;inf;inf;inf;0;0;0;0;0;0;0;inf;inf;inf;inf;inf;0;0;
173;limite_inferior_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78.999999999921;79;79.000000000000;79;79;79;79;0;0;0;0;0;79;79;79;79;79;79;79;0;0;0;0;0;79;79;79;79;79;79;79;0;0;0;0;0;79;79;
173;limite_superior_media;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
174;limite_inferior_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.610000000000;0;0;0;0;0;0;0;0;0;0;0;28.610000000000;0;0;0;0;0;0;0;0;0;0;0;28.610000000000;0;0;0;0;0;0;0;0;0;0;0;28.610000000000;
174;limite_superior_media;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
175;limite_inferior_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;136.430000000000;0;0;0;0;0;0;0;0;0;0;0;136.430000000000;0;0;0;0;0;0;0;0;0;0;0;136.430000000000;0;0;0;0;0;0;0;0;0;0;0;136.430000000000;
175;limite_superior_media;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
176;limite_inferior_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-inf;0;0;0;0;0;0;0;0;0;0;0;-inf;0;0;0;0;0;0;0;0;0;0;0;-inf;0;0;0;0;0;0;0;0;0;0;0;-inf;
176;limite_superior_media;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
177;limite_inferior_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-inf;-inf;-inf;0;0;0;0;0;0;0;0;0;-inf;-inf;-inf;0;0;0;0;0;0;0;0;0;-inf;-inf;-inf;0;0;0;0;0;0;0;0;
177;limite_superior_media;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;323.900000000000;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;323.900000000000;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;323.900000000000;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
178;limite_inferior_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-inf;-inf;-inf;0;0;0;0;0;0;0;0;0;-inf;-inf;-inf;0;0;0;0;0;0;0;0;0;-inf;-inf;-inf;0;0;0;0;0;0;0;
178;limite_superior_media;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;0;0;0;inf;inf;inf;inf;inf;inf;inf;inf;inf;0;0;0;inf;inf;inf;inf;inf;inf;inf;inf;inf;0;0;0;inf;inf;inf;inf;inf;inf;inf;
179;limite_inferior_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-inf;-inf;-inf;0;0;0;0;0;0;0;0;0;-inf;-inf;-inf;0;0;0;0;0;0;0;0;0;-inf;-inf;-inf;0;0;0;0;0;0;0;
179;limite_superior_media;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;1500;1500;1500;inf;inf;inf;inf;inf;inf;inf;inf;inf;1500;1500;1500;inf;inf;inf;inf;inf;inf;inf;inf;inf;1500;1500;1500;inf;inf;inf;inf;inf;inf;inf;
180;limite_inferior_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.400000000000;2.400000000000;2.400000000000;0;0;0;0;0;0;0;0;0;2.400000000000;2.400000000000;2.400000000000;0;0;0;0;0;0;0;0;0;2.400000000000;2.400000000000;2.400000000000;0;0;0;0;0;0;0;
180;limite_superior_media;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
